date,latitude,longitude,predicted_SWE
10-02-2018,36.53125,-106.34375,59.715473
11-02-2018,36.53125,-106.34375,64.19889
12-02-2018,36.53125,-106.34375,61.12286
13-02-2018,36.53125,-106.34375,62.05755
14-02-2018,36.53125,-106.34375,64.78386
15-02-2018,36.53125,-106.34375,64.63506
16-02-2018,36.53125,-106.34375,63.453693
17-02-2018,36.53125,-106.34375,62.735878
18-02-2018,36.53125,-106.34375,61.434387
19-02-2018,36.53125,-106.34375,55.472332
20-02-2018,36.53125,-106.34375,63.52826
21-02-2018,36.53125,-106.34375,63.11628
22-02-2018,36.53125,-106.34375,67.65291
23-02-2018,36.53125,-106.34375,62.506626
24-02-2018,36.53125,-106.34375,65.45295
25-02-2018,36.53125,-106.34375,66.562
26-02-2018,36.53125,-106.34375,63.65148
27-02-2018,36.53125,-106.34375,63.00985
28-02-2018,36.53125,-106.34375,63.295948
01-03-2018,36.53125,-106.34375,63.16474
02-03-2018,36.53125,-106.34375,62.87078
03-03-2018,36.53125,-106.34375,62.181904
04-03-2018,36.53125,-106.34375,57.319485
05-03-2018,36.53125,-106.34375,65.45319
06-03-2018,36.53125,-106.34375,65.35455
07-03-2018,36.53125,-106.34375,63.21718
08-03-2018,36.53125,-106.34375,62.01179
09-03-2018,36.53125,-106.34375,63.016705
10-03-2018,36.53125,-106.34375,64.46248
11-03-2018,36.53125,-106.34375,66.90303
12-03-2018,36.53125,-106.34375,62.324856
13-03-2018,36.53125,-106.34375,61.831966
14-03-2018,36.53125,-106.34375,60.545265
15-03-2018,36.53125,-106.34375,59.933784
16-03-2018,36.53125,-106.34375,64.68066
17-03-2018,36.53125,-106.34375,65.26231
18-03-2018,36.53125,-106.34375,62.04164
19-03-2018,36.53125,-106.34375,66.48897
20-03-2018,36.53125,-106.34375,67.06058
21-03-2018,36.53125,-106.34375,62.134453
22-03-2018,36.53125,-106.34375,60.10993
23-03-2018,36.53125,-106.34375,59.91188
24-03-2018,36.53125,-106.34375,62.25876
25-03-2018,36.53125,-106.34375,62.27006
26-03-2018,36.53125,-106.34375,65.16269
27-03-2018,36.53125,-106.34375,69.88176
28-03-2018,36.53125,-106.34375,63.310524
29-03-2018,36.53125,-106.34375,64.530304
30-03-2018,36.53125,-106.34375,62.402607
31-03-2018,36.53125,-106.34375,60.730186
01-04-2018,36.53125,-106.34375,63.08242
02-04-2018,36.53125,-106.34375,58.572834
03-04-2018,36.53125,-106.34375,59.88991
04-04-2018,36.53125,-106.34375,58.911446
05-04-2018,36.53125,-106.34375,61.41893
06-04-2018,36.53125,-106.34375,60.524464
07-04-2018,36.53125,-106.34375,57.115036
08-04-2018,36.53125,-106.34375,60.88514
09-04-2018,36.53125,-106.34375,62.561802
10-04-2018,36.53125,-106.34375,58.49121
11-04-2018,36.53125,-106.34375,55.659733
12-04-2018,36.53125,-106.34375,53.786034
13-04-2018,36.53125,-106.34375,63.073093
14-04-2018,36.53125,-106.34375,61.720573
15-04-2018,36.53125,-106.34375,58.511757
16-04-2018,36.53125,-106.34375,54.204826
17-04-2018,36.53125,-106.34375,56.081917
18-04-2018,36.53125,-106.34375,59.87867
19-04-2018,36.53125,-106.34375,55.790413
20-04-2018,36.53125,-106.34375,65.39056
21-04-2018,36.53125,-106.34375,60.811214
22-04-2018,36.53125,-106.34375,59.20727
23-04-2018,36.53125,-106.34375,55.12258
24-04-2018,36.53125,-106.34375,54.742447
25-04-2018,36.53125,-106.34375,58.28648
26-04-2018,36.53125,-106.34375,54.93374
27-04-2018,36.53125,-106.34375,55.48367
28-04-2018,36.53125,-106.34375,55.348385
29-04-2018,36.53125,-106.34375,52.016296
30-04-2018,36.53125,-106.34375,54.34239
01-05-2018,36.53125,-106.34375,54.683384
02-05-2018,36.53125,-106.34375,58.200085
03-05-2018,36.53125,-106.34375,65.29224
04-05-2018,36.53125,-106.34375,59.877148
05-05-2018,36.53125,-106.34375,56.19579
06-05-2018,36.53125,-106.34375,51.86317
07-05-2018,36.53125,-106.34375,50.700203
08-05-2018,36.53125,-106.34375,50.81624
09-05-2018,36.53125,-106.34375,50.96512
10-05-2018,36.53125,-106.34375,49.16461
11-05-2018,36.53125,-106.34375,49.285633
12-05-2018,36.53125,-106.34375,49.308193
13-05-2018,36.53125,-106.34375,50.97571
14-05-2018,36.53125,-106.34375,52.153183
15-05-2018,36.53125,-106.34375,51.340584
16-05-2018,36.53125,-106.34375,51.87759
17-05-2018,36.53125,-106.34375,50.208405
18-05-2018,36.53125,-106.34375,52.41921
19-05-2018,36.53125,-106.34375,53.836628
20-05-2018,36.53125,-106.34375,52.50487
21-05-2018,36.53125,-106.34375,49.632008
22-05-2018,36.53125,-106.34375,49.805786
23-05-2018,36.53125,-106.34375,50.164513
24-05-2018,36.53125,-106.34375,51.489574
25-05-2018,36.53125,-106.34375,51.89153
26-05-2018,36.53125,-106.34375,50.196404
27-05-2018,36.53125,-106.34375,50.57981
28-05-2018,36.53125,-106.34375,51.6279
29-05-2018,36.53125,-106.34375,51.05975
30-05-2018,36.53125,-106.34375,52.177246
31-05-2018,36.53125,-106.34375,49.516758
01-06-2018,36.53125,-106.34375,47.287437
02-06-2018,36.53125,-106.34375,47.84034
03-06-2018,36.53125,-106.34375,49.925503
04-06-2018,36.53125,-106.34375,45.837242
05-06-2018,36.53125,-106.34375,47.58011
06-06-2018,36.53125,-106.34375,48.4583
07-06-2018,36.53125,-106.34375,47.086338
08-06-2018,36.53125,-106.34375,47.423935
09-06-2018,36.53125,-106.34375,47.007847
10-06-2018,36.53125,-106.34375,46.159924
11-06-2018,36.53125,-106.34375,48.293743
12-06-2018,36.53125,-106.34375,48.758648
13-06-2018,36.53125,-106.34375,47.455738
14-06-2018,36.53125,-106.34375,45.772846
15-06-2018,36.53125,-106.34375,45.984207
16-06-2018,36.53125,-106.34375,59.04763
17-06-2018,36.53125,-106.34375,50.948807
18-06-2018,36.53125,-106.34375,46.195786
19-06-2018,36.53125,-106.34375,47.120365
20-06-2018,36.53125,-106.34375,48.79923
21-06-2018,36.53125,-106.34375,47.594078
22-06-2018,36.53125,-106.34375,47.157913
23-06-2018,36.53125,-106.34375,49.50148
24-06-2018,36.53125,-106.34375,48.056263
25-06-2018,36.53125,-106.34375,50.17337
26-06-2018,36.53125,-106.34375,52.134094
27-06-2018,36.53125,-106.34375,52.308598
28-06-2018,36.53125,-106.34375,50.75523
29-06-2018,36.53125,-106.34375,52.047924
30-06-2018,36.53125,-106.34375,50.720432
01-07-2018,36.53125,-106.34375,44.19108
02-07-2018,36.53125,-106.34375,44.85974
03-07-2018,36.53125,-106.34375,44.184605
04-07-2018,36.53125,-106.34375,45.5166
05-07-2018,36.53125,-106.34375,43.591564
06-07-2018,36.53125,-106.34375,43.408516
07-07-2018,36.53125,-106.34375,42.72522
08-07-2018,36.53125,-106.34375,43.819466
09-07-2018,36.53125,-106.34375,43.442
10-07-2018,36.53125,-106.34375,43.321796
11-07-2018,36.53125,-106.34375,43.205994
12-07-2018,36.53125,-106.34375,45.154846
13-07-2018,36.53125,-106.34375,46.076855
14-07-2018,36.53125,-106.34375,44.617638
15-07-2018,36.53125,-106.34375,45.116314
16-07-2018,36.53125,-106.34375,47.62516
17-07-2018,36.53125,-106.34375,46.531902
18-07-2018,36.53125,-106.34375,44.45788
19-07-2018,36.53125,-106.34375,46.54566
20-07-2018,36.53125,-106.34375,47.082626
21-07-2018,36.53125,-106.34375,45.969196
22-07-2018,36.53125,-106.34375,46.677742
23-07-2018,36.53125,-106.34375,46.883007
24-07-2018,36.53125,-106.34375,47.260612
25-07-2018,36.53125,-106.34375,48.971684
26-07-2018,36.53125,-106.34375,51.675896
27-07-2018,36.53125,-106.34375,50.91484
28-07-2018,36.53125,-106.34375,52.251972
29-07-2018,36.53125,-106.34375,51.818943
30-07-2018,36.53125,-106.34375,55.05521
31-07-2018,36.53125,-106.34375,54.02016
01-08-2018,36.53125,-106.34375,43.435753
02-08-2018,36.53125,-106.34375,45.262817
03-08-2018,36.53125,-106.34375,47.380005
04-08-2018,36.53125,-106.34375,45.940224
05-08-2018,36.53125,-106.34375,43.928543
06-08-2018,36.53125,-106.34375,45.60531
07-08-2018,36.53125,-106.34375,46.793858
08-08-2018,36.53125,-106.34375,48.43827
09-08-2018,36.53125,-106.34375,48.81331
10-08-2018,36.53125,-106.34375,51.668926
11-08-2018,36.53125,-106.34375,52.503876
12-08-2018,36.53125,-106.34375,50.841377
13-08-2018,36.53125,-106.34375,48.565052
14-08-2018,36.53125,-106.34375,52.25968
15-08-2018,36.53125,-106.34375,52.621704
16-08-2018,36.53125,-106.34375,58.05595
17-08-2018,36.53125,-106.34375,55.48
18-08-2018,36.53125,-106.34375,54.46683
19-08-2018,36.53125,-106.34375,54.52734
20-08-2018,36.53125,-106.34375,55.07471
21-08-2018,36.53125,-106.34375,55.475197
22-08-2018,36.53125,-106.34375,68.14641
23-08-2018,36.53125,-106.34375,61.12828
24-08-2018,36.53125,-106.34375,60.248196
25-08-2018,36.53125,-106.34375,68.24825
26-08-2018,36.53125,-106.34375,61.054493
27-08-2018,36.53125,-106.34375,61.26322
28-08-2018,36.53125,-106.34375,63.544136
29-08-2018,36.53125,-106.34375,64.183426
30-08-2018,36.53125,-106.34375,64.29162
31-08-2018,36.53125,-106.34375,66.92941
01-09-2018,36.53125,-106.34375,57.252743
02-09-2018,36.53125,-106.34375,61.81825
03-09-2018,36.53125,-106.34375,80.07487
04-09-2018,36.53125,-106.34375,67.06286
05-09-2018,36.53125,-106.34375,65.093376
06-09-2018,36.53125,-106.34375,70.266174
07-09-2018,36.53125,-106.34375,65.165504
08-09-2018,36.53125,-106.34375,59.81717
09-09-2018,36.53125,-106.34375,61.51361
10-09-2018,36.53125,-106.34375,62.23195
11-09-2018,36.53125,-106.34375,58.198055
12-09-2018,36.53125,-106.34375,58.971806
13-09-2018,36.53125,-106.34375,61.51199
14-09-2018,36.53125,-106.34375,65.801865
15-09-2018,36.53125,-106.34375,64.56327
16-09-2018,36.53125,-106.34375,66.43561
17-09-2018,36.53125,-106.34375,67.11799
18-09-2018,36.53125,-106.34375,67.74215
19-09-2018,36.53125,-106.34375,76.35334
20-09-2018,36.53125,-106.34375,88.24555
21-09-2018,36.53125,-106.34375,76.96542
22-09-2018,36.53125,-106.34375,78.390945
23-09-2018,36.53125,-106.34375,78.027985
24-09-2018,36.53125,-106.34375,80.58745
25-09-2018,36.53125,-106.34375,82.59599
26-09-2018,36.53125,-106.34375,89.13494
27-09-2018,36.53125,-106.34375,85.04204
28-09-2018,36.53125,-106.34375,89.030396
29-09-2018,36.53125,-106.34375,86.51015
30-09-2018,36.53125,-106.34375,92.97135
01-10-2018,36.53125,-106.34375,82.844925
02-10-2018,36.53125,-106.34375,85.42177
03-10-2018,36.53125,-106.34375,84.240715
04-10-2018,36.53125,-106.34375,88.13468
05-10-2018,36.53125,-106.34375,83.88427
06-10-2018,36.53125,-106.34375,84.30445
07-10-2018,36.53125,-106.34375,92.57024
08-10-2018,36.53125,-106.34375,139.03212
09-10-2018,36.53125,-106.34375,154.1391
10-10-2018,36.53125,-106.34375,129.58421
11-10-2018,36.53125,-106.34375,133.77094
12-10-2018,36.53125,-106.34375,124.54464
13-10-2018,36.53125,-106.34375,109.54882
14-10-2018,36.53125,-106.34375,158.62025
15-10-2018,36.53125,-106.34375,170.12755
16-10-2018,36.53125,-106.34375,131.64832
17-10-2018,36.53125,-106.34375,146.50035
18-10-2018,36.53125,-106.34375,161.26566
19-10-2018,36.53125,-106.34375,135.93231
20-10-2018,36.53125,-106.34375,129.11104
21-10-2018,36.53125,-106.34375,131.4636
22-10-2018,36.53125,-106.34375,150.09229
23-10-2018,36.53125,-106.34375,199.93893
24-10-2018,36.53125,-106.34375,211.33015
25-10-2018,36.53125,-106.34375,168.4823
26-10-2018,36.53125,-106.34375,160.04738
27-10-2018,36.53125,-106.34375,146.50027
28-10-2018,36.53125,-106.34375,146.34003
29-10-2018,36.53125,-106.34375,148.80153
30-10-2018,36.53125,-106.34375,194.89497
31-10-2018,36.53125,-106.34375,236.5931
01-11-2018,36.53125,-106.34375,150.19551
02-11-2018,36.53125,-106.34375,148.92313
03-11-2018,36.53125,-106.34375,139.01631
04-11-2018,36.53125,-106.34375,138.55861
05-11-2018,36.53125,-106.34375,135.22635
06-11-2018,36.53125,-106.34375,135.3477
07-11-2018,36.53125,-106.34375,142.58908
08-11-2018,36.53125,-106.34375,149.81761
09-11-2018,36.53125,-106.34375,141.82097
10-11-2018,36.53125,-106.34375,163.99677
11-11-2018,36.53125,-106.34375,194.67297
12-11-2018,36.53125,-106.34375,217.72636
13-11-2018,36.53125,-106.34375,210.17276
14-11-2018,36.53125,-106.34375,180.61253
15-11-2018,36.53125,-106.34375,169.62349
16-11-2018,36.53125,-106.34375,171.75264
17-11-2018,36.53125,-106.34375,175.76266
18-11-2018,36.53125,-106.34375,184.48163
19-11-2018,36.53125,-106.34375,184.57751
20-11-2018,36.53125,-106.34375,176.6794
21-11-2018,36.53125,-106.34375,171.04308
22-11-2018,36.53125,-106.34375,195.82068
23-11-2018,36.53125,-106.34375,200.4706
24-11-2018,36.53125,-106.34375,201.30775
25-11-2018,36.53125,-106.34375,199.22334
26-11-2018,36.53125,-106.34375,194.3799
27-11-2018,36.53125,-106.34375,197.639
28-11-2018,36.53125,-106.34375,198.72096
29-11-2018,36.53125,-106.34375,203.99425
30-11-2018,36.53125,-106.34375,226.20908
01-12-2018,36.53125,-106.34375,201.52895
02-12-2018,36.53125,-106.34375,217.41835
03-12-2018,36.53125,-106.34375,228.063
04-12-2018,36.53125,-106.34375,224.4029
05-12-2018,36.53125,-106.34375,207.93011
06-12-2018,36.53125,-106.34375,223.89233
07-12-2018,36.53125,-106.34375,230.69907
08-12-2018,36.53125,-106.34375,228.44568
09-12-2018,36.53125,-106.34375,227.61395
10-12-2018,36.53125,-106.34375,198.76419
11-12-2018,36.53125,-106.34375,196.65161
12-12-2018,36.53125,-106.34375,207.89175
13-12-2018,36.53125,-106.34375,222.99976
14-12-2018,36.53125,-106.34375,204.62766
15-12-2018,36.53125,-106.34375,207.04742
16-12-2018,36.53125,-106.34375,205.87926
17-12-2018,36.53125,-106.34375,229.1207
18-12-2018,36.53125,-106.34375,226.991
19-12-2018,36.53125,-106.34375,219.829
20-12-2018,36.53125,-106.34375,220.8264
21-12-2018,36.53125,-106.34375,217.24438
22-12-2018,36.53125,-106.34375,228.15785
23-12-2018,36.53125,-106.34375,223.56317
24-12-2018,36.53125,-106.34375,231.51323
25-12-2018,36.53125,-106.34375,237.61497
26-12-2018,36.53125,-106.34375,258.58618
27-12-2018,36.53125,-106.34375,266.5789
28-12-2018,36.53125,-106.34375,276.72327
29-12-2018,36.53125,-106.34375,284.50977
30-12-2018,36.53125,-106.34375,277.8443
31-12-2018,36.53125,-106.34375,290.48972
01-01-2019,36.53125,-106.34375,63.285755
02-01-2019,36.53125,-106.34375,62.628952
03-01-2019,36.53125,-106.34375,61.206367
04-01-2019,36.53125,-106.34375,60.944534
05-01-2019,36.53125,-106.34375,61.307384
06-01-2019,36.53125,-106.34375,61.651966
07-01-2019,36.53125,-106.34375,62.523308
08-01-2019,36.53125,-106.34375,61.574474
09-01-2019,36.53125,-106.34375,60.824055
10-01-2019,36.53125,-106.34375,60.51781
11-01-2019,36.53125,-106.34375,60.83339
12-01-2019,36.53125,-106.34375,61.35288
13-01-2019,36.53125,-106.34375,61.77569
14-01-2019,36.53125,-106.34375,61.128506
15-01-2019,36.53125,-106.34375,61.25045
16-01-2019,36.53125,-106.34375,62.676857
17-01-2019,36.53125,-106.34375,60.45071
18-01-2019,36.53125,-106.34375,63.669582
19-01-2019,36.53125,-106.34375,62.31057
20-01-2019,36.53125,-106.34375,62.496613
21-01-2019,36.53125,-106.34375,59.657154
22-01-2019,36.53125,-106.34375,64.291466
23-01-2019,36.53125,-106.34375,62.241188
24-01-2019,36.53125,-106.34375,62.368736
25-01-2019,36.53125,-106.34375,63.52889
26-01-2019,36.53125,-106.34375,62.34406
27-01-2019,36.53125,-106.34375,62.217327
28-01-2019,36.53125,-106.34375,62.353485
29-01-2019,36.53125,-106.34375,63.080826
30-01-2019,36.53125,-106.34375,64.14786
31-01-2019,36.53125,-106.34375,63.600967
01-02-2019,36.53125,-106.34375,63.551483
02-02-2019,36.53125,-106.34375,63.500397
03-02-2019,36.53125,-106.34375,62.42932
04-02-2019,36.53125,-106.34375,61.881615
05-02-2019,36.53125,-106.34375,61.44117
06-02-2019,36.53125,-106.34375,60.70141
07-02-2019,36.53125,-106.34375,64.757614
08-02-2019,36.53125,-106.34375,63.766094
09-02-2019,36.53125,-106.34375,61.241714
10-02-2019,36.53125,-106.34375,61.745594
11-02-2019,36.53125,-106.34375,62.414494
12-02-2019,36.53125,-106.34375,64.53772
13-02-2019,36.53125,-106.34375,63.168278
14-02-2019,36.53125,-106.34375,70.715546
15-02-2019,36.53125,-106.34375,64.2739
16-02-2019,36.53125,-106.34375,57.195896
17-02-2019,36.53125,-106.34375,65.1323
18-02-2019,36.53125,-106.34375,64.42049
19-02-2019,36.53125,-106.34375,66.49732
20-02-2019,36.53125,-106.34375,66.22293
21-02-2019,36.53125,-106.34375,59.940704
22-02-2019,36.53125,-106.34375,62.14173
23-02-2019,36.53125,-106.34375,65.749535
24-02-2019,36.53125,-106.34375,65.27841
25-02-2019,36.53125,-106.34375,67.20118
26-02-2019,36.53125,-106.34375,64.677185
27-02-2019,36.53125,-106.34375,60.55282
28-02-2019,36.53125,-106.34375,57.371384
01-03-2019,36.53125,-106.34375,59.211838
02-03-2019,36.53125,-106.34375,67.2731
03-03-2019,36.53125,-106.34375,69.43938
04-03-2019,36.53125,-106.34375,62.84281
05-03-2019,36.53125,-106.34375,62.335094
06-03-2019,36.53125,-106.34375,60.210453
07-03-2019,36.53125,-106.34375,61.34615
08-03-2019,36.53125,-106.34375,56.038036
09-03-2019,36.53125,-106.34375,65.622055
10-03-2019,36.53125,-106.34375,61.737183
11-03-2019,36.53125,-106.34375,63.967537
12-03-2019,36.53125,-106.34375,59.21358
13-03-2019,36.53125,-106.34375,70.75473
14-03-2019,36.53125,-106.34375,65.440315
15-03-2019,36.53125,-106.34375,68.75225
16-03-2019,36.53125,-106.34375,65.54652
17-03-2019,36.53125,-106.34375,64.46133
18-03-2019,36.53125,-106.34375,64.01116
19-03-2019,36.53125,-106.34375,62.73344
20-03-2019,36.53125,-106.34375,62.936016
21-03-2019,36.53125,-106.34375,63.26944
22-03-2019,36.53125,-106.34375,67.41202
23-03-2019,36.53125,-106.34375,65.997025
24-03-2019,36.53125,-106.34375,64.918526
25-03-2019,36.53125,-106.34375,62.73449
26-03-2019,36.53125,-106.34375,58.0719
27-03-2019,36.53125,-106.34375,59.45327
28-03-2019,36.53125,-106.34375,59.22352
29-03-2019,36.53125,-106.34375,61.4617
30-03-2019,36.53125,-106.34375,67.72423
31-03-2019,36.53125,-106.34375,68.99022
01-04-2019,36.53125,-106.34375,63.06714
02-04-2019,36.53125,-106.34375,63.09139
03-04-2019,36.53125,-106.34375,66.47271
04-04-2019,36.53125,-106.34375,63.722614
05-04-2019,36.53125,-106.34375,62.77461
06-04-2019,36.53125,-106.34375,64.38691
07-04-2019,36.53125,-106.34375,59.36171
08-04-2019,36.53125,-106.34375,58.228794
09-04-2019,36.53125,-106.34375,57.077103
10-04-2019,36.53125,-106.34375,57.898228
11-04-2019,36.53125,-106.34375,61.46021
12-04-2019,36.53125,-106.34375,71.06991
13-04-2019,36.53125,-106.34375,67.000244
14-04-2019,36.53125,-106.34375,59.6231
15-04-2019,36.53125,-106.34375,58.25195
16-04-2019,36.53125,-106.34375,62.409817
17-04-2019,36.53125,-106.34375,62.762123
18-04-2019,36.53125,-106.34375,58.443672
19-04-2019,36.53125,-106.34375,57.39838
20-04-2019,36.53125,-106.34375,53.98976
21-04-2019,36.53125,-106.34375,57.74084
22-04-2019,36.53125,-106.34375,60.881035
23-04-2019,36.53125,-106.34375,67.78042
24-04-2019,36.53125,-106.34375,56.514076
25-04-2019,36.53125,-106.34375,55.984497
26-04-2019,36.53125,-106.34375,55.275146
27-04-2019,36.53125,-106.34375,55.125046
28-04-2019,36.53125,-106.34375,54.77089
29-04-2019,36.53125,-106.34375,57.235138
30-04-2019,36.53125,-106.34375,63.47617
01-05-2019,36.53125,-106.34375,58.63802
02-05-2019,36.53125,-106.34375,56.97821
03-05-2019,36.53125,-106.34375,58.98815
04-05-2019,36.53125,-106.34375,56.10685
05-05-2019,36.53125,-106.34375,56.35072
06-05-2019,36.53125,-106.34375,54.95643
07-05-2019,36.53125,-106.34375,55.525837
08-05-2019,36.53125,-106.34375,63.036755
09-05-2019,36.53125,-106.34375,79.615204
10-05-2019,36.53125,-106.34375,72.49476
11-05-2019,36.53125,-106.34375,63.592716
12-05-2019,36.53125,-106.34375,58.995483
13-05-2019,36.53125,-106.34375,54.527264
14-05-2019,36.53125,-106.34375,54.410557
15-05-2019,36.53125,-106.34375,52.023388
16-05-2019,36.53125,-106.34375,50.26859
17-05-2019,36.53125,-106.34375,54.09235
18-05-2019,36.53125,-106.34375,57.98258
19-05-2019,36.53125,-106.34375,55.14284
20-05-2019,36.53125,-106.34375,56.924618
21-05-2019,36.53125,-106.34375,61.7965
22-05-2019,36.53125,-106.34375,55.81665
23-05-2019,36.53125,-106.34375,51.177074
24-05-2019,36.53125,-106.34375,56.17672
25-05-2019,36.53125,-106.34375,51.544575
26-05-2019,36.53125,-106.34375,49.96249
27-05-2019,36.53125,-106.34375,52.283867
28-05-2019,36.53125,-106.34375,59.032867
29-05-2019,36.53125,-106.34375,57.132015
30-05-2019,36.53125,-106.34375,57.118546
31-05-2019,36.53125,-106.34375,52.42692
01-06-2019,36.53125,-106.34375,45.93218
02-06-2019,36.53125,-106.34375,45.71812
03-06-2019,36.53125,-106.34375,46.565735
04-06-2019,36.53125,-106.34375,47.407818
05-06-2019,36.53125,-106.34375,59.254578
06-06-2019,36.53125,-106.34375,48.631615
07-06-2019,36.53125,-106.34375,45.223602
08-06-2019,36.53125,-106.34375,46.359333
09-06-2019,36.53125,-106.34375,48.049522
10-06-2019,36.53125,-106.34375,47.13511
11-06-2019,36.53125,-106.34375,45.861702
12-06-2019,36.53125,-106.34375,47.04749
13-06-2019,36.53125,-106.34375,44.881046
14-06-2019,36.53125,-106.34375,46.47654
15-06-2019,36.53125,-106.34375,49.134995
16-06-2019,36.53125,-106.34375,48.331985
17-06-2019,36.53125,-106.34375,49.458088
18-06-2019,36.53125,-106.34375,47.37015
19-06-2019,36.53125,-106.34375,46.51664
20-06-2019,36.53125,-106.34375,46.330482
21-06-2019,36.53125,-106.34375,46.635303
22-06-2019,36.53125,-106.34375,47.936275
23-06-2019,36.53125,-106.34375,52.02654
24-06-2019,36.53125,-106.34375,51.458267
25-06-2019,36.53125,-106.34375,51.288216
26-06-2019,36.53125,-106.34375,48.57885
27-06-2019,36.53125,-106.34375,46.759663
28-06-2019,36.53125,-106.34375,48.977863
29-06-2019,36.53125,-106.34375,49.474037
30-06-2019,36.53125,-106.34375,47.790546
01-07-2019,36.53125,-106.34375,44.19068
02-07-2019,36.53125,-106.34375,43.379745
03-07-2019,36.53125,-106.34375,42.29996
04-07-2019,36.53125,-106.34375,44.51143
05-07-2019,36.53125,-106.34375,45.5873
06-07-2019,36.53125,-106.34375,49.34896
07-07-2019,36.53125,-106.34375,46.00819
08-07-2019,36.53125,-106.34375,43.681507
09-07-2019,36.53125,-106.34375,45.972923
10-07-2019,36.53125,-106.34375,47.12841
11-07-2019,36.53125,-106.34375,45.60086
12-07-2019,36.53125,-106.34375,45.864872
13-07-2019,36.53125,-106.34375,46.055298
14-07-2019,36.53125,-106.34375,44.75503
15-07-2019,36.53125,-106.34375,45.205494
16-07-2019,36.53125,-106.34375,44.50575
17-07-2019,36.53125,-106.34375,45.186363
18-07-2019,36.53125,-106.34375,46.880962
19-07-2019,36.53125,-106.34375,47.437958
20-07-2019,36.53125,-106.34375,47.92305
21-07-2019,36.53125,-106.34375,48.17704
22-07-2019,36.53125,-106.34375,46.785633
23-07-2019,36.53125,-106.34375,48.11549
24-07-2019,36.53125,-106.34375,47.982277
25-07-2019,36.53125,-106.34375,46.928596
26-07-2019,36.53125,-106.34375,51.014935
27-07-2019,36.53125,-106.34375,48.895657
28-07-2019,36.53125,-106.34375,50.644173
29-07-2019,36.53125,-106.34375,51.049217
30-07-2019,36.53125,-106.34375,52.553997
31-07-2019,36.53125,-106.34375,52.081276
01-08-2019,36.53125,-106.34375,45.64903
02-08-2019,36.53125,-106.34375,46.95158
03-08-2019,36.53125,-106.34375,47.33785
04-08-2019,36.53125,-106.34375,46.326897
05-08-2019,36.53125,-106.34375,46.02008
06-08-2019,36.53125,-106.34375,46.69284
07-08-2019,36.53125,-106.34375,47.188972
08-08-2019,36.53125,-106.34375,46.97681
09-08-2019,36.53125,-106.34375,48.670734
10-08-2019,36.53125,-106.34375,51.299854
11-08-2019,36.53125,-106.34375,51.82124
12-08-2019,36.53125,-106.34375,50.639416
13-08-2019,36.53125,-106.34375,52.089344
14-08-2019,36.53125,-106.34375,51.076572
15-08-2019,36.53125,-106.34375,50.09627
16-08-2019,36.53125,-106.34375,51.5736
17-08-2019,36.53125,-106.34375,51.88214
18-08-2019,36.53125,-106.34375,54.736965
19-08-2019,36.53125,-106.34375,55.41322
20-08-2019,36.53125,-106.34375,55.23144
21-08-2019,36.53125,-106.34375,56.383873
22-08-2019,36.53125,-106.34375,55.09055
23-08-2019,36.53125,-106.34375,56.473305
24-08-2019,36.53125,-106.34375,56.789722
25-08-2019,36.53125,-106.34375,56.608917
26-08-2019,36.53125,-106.34375,58.502415
27-08-2019,36.53125,-106.34375,57.83166
28-08-2019,36.53125,-106.34375,59.116932
29-08-2019,36.53125,-106.34375,63.882942
30-08-2019,36.53125,-106.34375,65.577675
31-08-2019,36.53125,-106.34375,67.60367
01-09-2019,36.53125,-106.34375,52.755077
02-09-2019,36.53125,-106.34375,53.10839
03-09-2019,36.53125,-106.34375,51.903343
04-09-2019,36.53125,-106.34375,51.88062
05-09-2019,36.53125,-106.34375,52.842545
06-09-2019,36.53125,-106.34375,54.296417
07-09-2019,36.53125,-106.34375,54.960175
08-09-2019,36.53125,-106.34375,60.464176
09-09-2019,36.53125,-106.34375,57.54524
10-09-2019,36.53125,-106.34375,57.2143
11-09-2019,36.53125,-106.34375,63.559196
12-09-2019,36.53125,-106.34375,66.65294
13-09-2019,36.53125,-106.34375,63.5888
14-09-2019,36.53125,-106.34375,69.06816
15-09-2019,36.53125,-106.34375,87.15694
16-09-2019,36.53125,-106.34375,85.51249
17-09-2019,36.53125,-106.34375,69.9769
18-09-2019,36.53125,-106.34375,70.0521
19-09-2019,36.53125,-106.34375,70.29675
20-09-2019,36.53125,-106.34375,71.32798
21-09-2019,36.53125,-106.34375,74.863045
22-09-2019,36.53125,-106.34375,79.65543
23-09-2019,36.53125,-106.34375,100.17549
24-09-2019,36.53125,-106.34375,90.84671
25-09-2019,36.53125,-106.34375,80.33142
26-09-2019,36.53125,-106.34375,81.336136
27-09-2019,36.53125,-106.34375,88.22136
28-09-2019,36.53125,-106.34375,83.176994
29-09-2019,36.53125,-106.34375,83.98528
30-09-2019,36.53125,-106.34375,81.89195
01-10-2019,36.53125,-106.34375,65.973404
02-10-2019,36.53125,-106.34375,72.97818
03-10-2019,36.53125,-106.34375,73.48296
04-10-2019,36.53125,-106.34375,88.64472
05-10-2019,36.53125,-106.34375,77.139336
06-10-2019,36.53125,-106.34375,81.087234
07-10-2019,36.53125,-106.34375,83.0333
08-10-2019,36.53125,-106.34375,87.082855
09-10-2019,36.53125,-106.34375,81.63221
10-10-2019,36.53125,-106.34375,93.02492
